Cell_ID,generation_num,position,file,cell_cycle_stage,selection_subset,phase_volume_at_beginning,phase_volume_at_end,phase_mCitrine_amount_at_beginning,phase_mCitrine_combined_amount_at_end,phase_combined_volume_at_end,relevant_volume,relevant_amount,Kind of Measurement new,Generation
5,2.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,89.0002940492862,95.5725074190354,1792.9999999999989,1181.0000000000027,95.5725074190354,89.0002940492862,1792.9999999999989,AF control at G1-entry,2+ ($n_2$=138)
5,2.0,Position_3,MIA_KC_htb1_mCitrine_labeled,G1,0,120.64645528011212,130.8016208607602,273415.0,275322.0,130.8016208607602,120.64645528011212,273415.0,At G1-entry,2+ ($n_2$=138)
5,2.0,Position_5,MIA_KC_htb1_mCitrine_labeled,G1,0,88.08677245041055,83.61509706167,211200.0,239391.0,83.61509706167,88.08677245041055,211200.0,At G1-entry,2+ ($n_2$=138)
5,2.0,Position_8,MIA_KC_htb1_mCitrine_labeled,G1,0,81.92580807389614,95.13715324031573,284012.0,307509.0,95.13715324031573,81.92580807389614,284012.0,At G1-entry,2+ ($n_2$=138)
5,2.0,Position_2,MIA_KC_htb1_mCitrine_labeled,S,0,130.71323409449232,140.5576381228982,296506.0,572034.0,228.40386373376248,228.40386373376248,572034.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
5,2.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,99.97510038610513,99.52773897490574,1570.9999999999968,2102.9999999999964,152.97358264355728,152.97358264355728,2102.9999999999964,"AF control, m+b at cytokinesis",2+ ($n_2$=138)
5,2.0,Position_3,MIA_KC_htb1_mCitrine_labeled,S,0,130.58102514645444,127.09689161995996,275783.0,513024.0,206.46282933064973,206.46282933064973,513024.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
5,2.0,Position_5,MIA_KC_htb1_mCitrine_labeled,S,0,82.53018212599316,76.277599620396,254256.0,492801.0,127.99271450530222,127.99271450530222,492801.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
5,2.0,Position_8,MIA_KC_htb1_mCitrine_labeled,S,0,98.65672438059524,100.61351413414351,303335.0,640044.0,151.48727028636924,151.48727028636924,640044.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
5,3.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,106.04493242379738,105.21471389785724,1080.999999999999,1468.999999999999,105.21471389785724,106.04493242379738,1080.999999999999,AF control at G1-entry,2+ ($n_2$=138)
5,3.0,Position_5,MIA_KC_htb1_mCitrine_labeled,G1,0,75.93319788736608,88.89529658598263,269855.0,262337.0,88.89529658598263,75.93319788736608,269855.0,At G1-entry,2+ ($n_2$=138)
5,3.0,Position_8,MIA_KC_htb1_mCitrine_labeled,G1,0,96.97281364484466,111.8780859452618,350750.0,476941.0,111.8780859452618,96.97281364484466,350750.0,At G1-entry,2+ ($n_2$=138)
5,3.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,100.71783452875408,97.1352579733811,2098.0000000000014,2714.999999999998,170.29877880684256,170.29877880684256,2714.999999999998,"AF control, m+b at cytokinesis",2+ ($n_2$=138)
5,3.0,Position_5,MIA_KC_htb1_mCitrine_labeled,S,0,90.1835955581164,95.77329170358466,273874.0,445955.0,144.33395080267582,144.33395080267582,445955.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
5,3.0,Position_8,MIA_KC_htb1_mCitrine_labeled,S,0,111.77188070017752,104.64805534812308,493648.0,586218.0,154.62169524510793,154.62169524510793,586218.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
5,4.0,Position_5,MIA_KC_htb1_mCitrine_labeled,G1,0,94.26051448097554,97.23417209085812,256708.0,255479.0,97.23417209085812,94.26051448097554,256708.0,At G1-entry,2+ ($n_2$=138)
5,4.0,Position_8,MIA_KC_htb1_mCitrine_labeled,G1,0,112.27765446006734,104.6338136444781,308757.0,341138.0,104.6338136444781,112.27765446006734,308757.0,At G1-entry,2+ ($n_2$=138)
5,4.0,Position_5,MIA_KC_htb1_mCitrine_labeled,S,0,92.98187364224542,103.8334727661819,262317.0,477859.0,146.50352612303072,146.50352612303072,477859.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
5,4.0,Position_8,MIA_KC_htb1_mCitrine_labeled,S,0,108.93652096036524,111.5492580600211,362806.0,529568.0,150.74879311195912,150.74879311195912,529568.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
6,1.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,50.41164380485818,75.10139226391031,487.0000000000021,1435.0000000000018,75.10139226391031,50.41164380485818,487.0000000000021,AF control at G1-entry,1st ($n_1$=77)
6,1.0,Position_4,MIA_KC_htb1_mCitrine_labeled,G1,0,54.66886067095747,92.59644654915924,269567.0,299908.0,92.59644654915924,54.66886067095747,269567.0,At G1-entry,1st ($n_1$=77)
6,1.0,Position_5,MIA_KC_htb1_mCitrine_labeled,G1,0,120.8252398341618,135.3486458813072,274896.0,255654.0,135.3486458813072,120.8252398341618,274896.0,At G1-entry,1st ($n_1$=77)
6,1.0,Position_8,MIA_KC_htb1_mCitrine_labeled,G1,0,41.0139946973128,92.62772085945628,316148.0,301069.0,92.62772085945628,41.0139946973128,316148.0,At G1-entry,1st ($n_1$=77)
6,1.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,65.2318362823259,70.07764244297967,1255.0000000000011,1815.9999999999995,115.10216966257076,115.10216966257076,1815.9999999999995,"AF control, m+b at cytokinesis",1st ($n_1$=77)
6,1.0,Position_4,MIA_KC_htb1_mCitrine_labeled,S,0,91.32824127723497,119.23328531712176,313458.0,557846.0,186.69575528759577,186.69575528759577,557846.0,Mother+bud at cytokinesis,1st ($n_1$=77)
6,1.0,Position_5,MIA_KC_htb1_mCitrine_labeled,S,0,138.74620095943754,119.60487428064592,269099.0,512606.0,175.31612430704155,175.31612430704155,512606.0,Mother+bud at cytokinesis,1st ($n_1$=77)
6,1.0,Position_8,MIA_KC_htb1_mCitrine_labeled,S,0,95.558578480204,269.71396855126017,306580.0,687895.0,389.85227271220793,389.85227271220793,687895.0,Mother+bud at cytokinesis,1st ($n_1$=77)
6,2.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,71.10635201855622,77.56978118723111,1392.999999999997,1605.9999999999984,77.56978118723111,71.10635201855622,1392.999999999997,AF control at G1-entry,2+ ($n_2$=138)
6,2.0,Position_4,MIA_KC_htb1_mCitrine_labeled,G1,0,120.37852134743032,134.4000877700654,284882.0,319674.99999999994,134.4000877700654,120.37852134743032,284882.0,At G1-entry,2+ ($n_2$=138)
6,2.0,Position_5,MIA_KC_htb1_mCitrine_labeled,G1,0,121.9037036057406,132.79526241072324,275798.0,352400.99999999994,132.79526241072324,121.9037036057406,275798.0,At G1-entry,2+ ($n_2$=138)
6,2.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,76.00313533202602,86.00184253491281,1580.000000000001,1830.9999999999984,115.80927888940464,115.80927888940464,1830.9999999999984,"AF control, m+b at cytokinesis",2+ ($n_2$=138)
6,2.0,Position_4,MIA_KC_htb1_mCitrine_labeled,S,0,138.24724153217196,130.08392384034627,337285.0,440312.0,169.0324087031751,169.0324087031751,440312.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
6,2.0,Position_5,MIA_KC_htb1_mCitrine_labeled,S,0,135.16447373970533,138.70678336693126,380356.0,521380.0,196.2307347458189,196.2307347458189,521380.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
6,3.0,Position_4,MIA_KC_htb1_mCitrine_labeled,G1,0,132.01087602194562,128.6104711315629,247248.0,287369.0,128.6104711315629,132.01087602194562,247248.0,At G1-entry,2+ ($n_2$=138)
6,3.0,Position_5,MIA_KC_htb1_mCitrine_labeled,G1,0,132.21585091190695,136.1088964381054,283956.0,319649.00000000006,136.1088964381054,132.21585091190695,283956.0,At G1-entry,2+ ($n_2$=138)
6,3.0,Position_4,MIA_KC_htb1_mCitrine_labeled,S,0,125.8325601842427,118.33286416916089,295942.0,461317.0,169.3490911727837,169.3490911727837,461317.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
6,3.0,Position_5,MIA_KC_htb1_mCitrine_labeled,S,0,131.43279941502752,137.50162013221615,327774.00000000006,663412.0,192.54098063560625,192.54098063560625,663412.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
6,4.0,Position_4,MIA_KC_htb1_mCitrine_labeled,G1,0,118.03631004824756,125.38091603280164,269819.0,307258.00000000006,125.38091603280164,118.03631004824756,269819.0,At G1-entry,2+ ($n_2$=138)
6,4.0,Position_5,MIA_KC_htb1_mCitrine_labeled,G1,0,135.76639867285212,136.89750375978485,383605.0,389604.0,136.89750375978485,135.76639867285212,383605.0,At G1-entry,2+ ($n_2$=138)
6,4.0,Position_4,MIA_KC_htb1_mCitrine_labeled,S,0,124.16228304079964,129.26513554452717,322921.00000000006,465232.0,178.04627569278233,178.04627569278233,465232.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
6,4.0,Position_5,MIA_KC_htb1_mCitrine_labeled,S,0,138.5203700508264,119.13038388815082,389384.0,591736.0,157.75379340665071,157.75379340665071,591736.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
7,1.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,51.77678362636353,93.37280083530652,1315.0000000000011,2306.000000000003,93.37280083530652,51.77678362636353,1315.0000000000011,AF control at G1-entry,1st ($n_1$=77)
7,1.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,53.11157453206084,111.21341426151297,784.9999999999997,2099.000000000004,111.21341426151297,53.11157453206084,784.9999999999997,AF control at G1-entry,1st ($n_1$=77)
7,1.0,Position_5,MIA_KC_htb1_mCitrine_labeled,G1,0,85.40434246577442,99.43893746211234,247777.0,233648.0,99.43893746211234,85.40434246577442,247777.0,At G1-entry,1st ($n_1$=77)
7,1.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,90.20982339365916,90.8230575388181,1412.9999999999968,1140.0000000000016,153.95845112704097,153.95845112704097,1140.0000000000016,"AF control, m+b at cytokinesis",1st ($n_1$=77)
7,1.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,97.811106528582,100.4747641000105,2707.0000000000027,3786.0,148.92475133976663,148.92475133976663,3786.0,"AF control, m+b at cytokinesis",1st ($n_1$=77)
7,1.0,Position_5,MIA_KC_htb1_mCitrine_labeled,S,0,96.0294978175528,98.5589667356231,237689.0,452553.0,151.61023670872788,151.61023670872788,452553.0,Mother+bud at cytokinesis,1st ($n_1$=77)
7,2.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,90.74621594021536,94.66275583862962,1633.9999999999973,1365.999999999996,94.66275583862962,90.74621594021536,1633.9999999999973,AF control at G1-entry,2+ ($n_2$=138)
7,2.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,107.12815933498406,109.10418554359238,2466.999999999998,2624.999999999998,109.10418554359238,107.12815933498406,2466.999999999998,AF control at G1-entry,2+ ($n_2$=138)
7,2.0,Position_5,MIA_KC_htb1_mCitrine_labeled,G1,0,100.005352261957,114.81328933560908,237476.0,279047.0,114.81328933560908,100.005352261957,237476.0,At G1-entry,2+ ($n_2$=138)
7,2.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,89.82181559933936,90.77817498292278,1415.9999999999986,2535.0,126.90212231436088,126.90212231436088,2535.0,"AF control, m+b at cytokinesis",2+ ($n_2$=138)
7,2.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,108.05111276014776,117.72485726624004,1769.000000000001,1884.000000000003,167.82174595045947,167.82174595045947,1884.000000000003,"AF control, m+b at cytokinesis",2+ ($n_2$=138)
7,2.0,Position_5,MIA_KC_htb1_mCitrine_labeled,S,0,115.43625730320944,100.10488221016077,301867.0,484013.0,159.22102769666387,159.22102769666387,484013.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
7,3.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,93.64498690982523,105.24608544347336,2179.999999999999,1769.000000000001,105.24608544347336,93.64498690982523,2179.999999999999,AF control at G1-entry,2+ ($n_2$=138)
7,3.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,113.18506320535076,116.79446554984622,2756.000000000004,2729.999999999999,116.79446554984622,113.18506320535076,2756.000000000004,AF control at G1-entry,2+ ($n_2$=138)
7,3.0,Position_5,MIA_KC_htb1_mCitrine_labeled,G1,0,107.18174773331604,114.0521908961516,279437.00000000006,280312.00000000006,114.0521908961516,107.18174773331604,279437.00000000006,At G1-entry,2+ ($n_2$=138)
7,3.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,108.85725016580857,99.8702950774502,1009.0000000000016,3311.0000000000023,140.3058326803848,140.3058326803848,3311.0000000000023,"AF control, m+b at cytokinesis",2+ ($n_2$=138)
7,3.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,119.6686602557488,113.58468916107029,2957.999999999997,3529.000000000001,153.4042111159343,153.4042111159343,3529.000000000001,"AF control, m+b at cytokinesis",2+ ($n_2$=138)
7,3.0,Position_5,MIA_KC_htb1_mCitrine_labeled,S,0,112.84951407415132,93.5273064526908,292312.0,527983.0,135.6528080826773,135.6528080826773,527983.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
8,1.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,70.6314564359507,105.54089944930573,1242.9999999999989,2087.9999999999977,105.54089944930573,70.6314564359507,1242.9999999999989,AF control at G1-entry,1st ($n_1$=77)
8,1.0,Position_2,MIA_KC_htb1_mCitrine_labeled,G1,0,133.61147074415106,153.40017352810383,266916.0,256575.00000000003,153.40017352810383,133.61147074415106,266916.0,At G1-entry,1st ($n_1$=77)
8,1.0,Position_3,MIA_KC_htb1_mCitrine_labeled,G1,0,49.90969439946108,75.41775669451158,237053.0,235659.0,75.41775669451158,49.90969439946108,237053.0,At G1-entry,1st ($n_1$=77)
8,1.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,109.24926966812264,105.1569517782092,1505.000000000001,1883.000000000003,173.9587979724084,173.9587979724084,1883.000000000003,"AF control, m+b at cytokinesis",1st ($n_1$=77)
8,1.0,Position_2,MIA_KC_htb1_mCitrine_labeled,S,0,134.89953676844632,138.1436763783536,255005.0,586966.0,241.1130113721115,241.1130113721115,586966.0,Mother+bud at cytokinesis,1st ($n_1$=77)
8,1.0,Position_3,MIA_KC_htb1_mCitrine_labeled,S,0,79.12968745551188,86.45632695729172,240511.0,508835.0,202.06752903098635,202.06752903098635,508835.0,Mother+bud at cytokinesis,1st ($n_1$=77)
8,2.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,106.29835142598314,117.57984303168617,1457.9999999999995,1656.000000000004,117.57984303168617,106.29835142598314,1457.9999999999995,AF control at G1-entry,2+ ($n_2$=138)
8,2.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,115.41566217581756,122.05628786032356,1350.999999999996,1607.0000000000027,158.9140894361229,158.9140894361229,1607.0000000000027,"AF control, m+b at cytokinesis",2+ ($n_2$=138)
8,3.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,125.22429409010796,122.68791698938712,1247.9999999999957,1897.9999999999984,122.68791698938712,125.22429409010796,1247.9999999999957,AF control at G1-entry,2+ ($n_2$=138)
8,3.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,126.03773778012535,108.27070357972882,2425.9999999999977,2113.0,172.21923704878532,172.21923704878532,2113.0,"AF control, m+b at cytokinesis",2+ ($n_2$=138)
9,1.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,67.21880085107307,87.24391068001609,1184.9999999999989,1716.0,87.24391068001609,67.21880085107307,1184.9999999999989,AF control at G1-entry,1st ($n_1$=77)
9,1.0,Position_2,MIA_KC_htb1_mCitrine_labeled,G1,0,49.99429929790141,83.60673832934157,216452.0,250023.00000000003,83.60673832934157,49.99429929790141,216452.0,At G1-entry,1st ($n_1$=77)
9,1.0,Position_3,MIA_KC_htb1_mCitrine_labeled,G1,0,108.75873851452124,112.19009757263032,242783.0,263755.0,112.19009757263032,108.75873851452124,242783.0,At G1-entry,1st ($n_1$=77)
9,1.0,Position_5,MIA_KC_htb1_mCitrine_labeled,G1,0,50.158449883068776,61.860252546924045,245760.0,215567.0,61.860252546924045,50.158449883068776,245760.0,At G1-entry,1st ($n_1$=77)
9,1.0,Position_8,MIA_KC_htb1_mCitrine_labeled,G1,0,51.5473223502834,85.81345408748302,304275.0,317160.0,85.81345408748302,51.5473223502834,304275.0,At G1-entry,1st ($n_1$=77)
9,1.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,92.64520263589212,97.58326435502914,1810.0,1772.0000000000032,138.46019992862907,138.46019992862907,1772.0000000000032,"AF control, m+b at cytokinesis",1st ($n_1$=77)
9,1.0,Position_2,MIA_KC_htb1_mCitrine_labeled,S,0,75.69315009565668,99.48888025303728,244122.0,509460.0,192.9911056412488,192.9911056412488,509460.0,Mother+bud at cytokinesis,1st ($n_1$=77)
9,1.0,Position_3,MIA_KC_htb1_mCitrine_labeled,S,0,110.3388716823072,116.36529789210256,264745.0,457722.0,203.6393820242948,203.6393820242948,457722.0,Mother+bud at cytokinesis,1st ($n_1$=77)
9,1.0,Position_5,MIA_KC_htb1_mCitrine_labeled,S,0,61.32161540653564,91.85727200516789,213315.0,425067.0,154.87241909912896,154.87241909912896,425067.0,Mother+bud at cytokinesis,1st ($n_1$=77)
9,1.0,Position_8,MIA_KC_htb1_mCitrine_labeled,S,0,89.10268108904569,79.46451680070797,318431.0,630863.0,159.232499426968,159.232499426968,630863.0,Mother+bud at cytokinesis,1st ($n_1$=77)
9,2.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,98.73838003709756,109.18616635033618,1085.9999999999964,1734.0000000000027,109.18616635033618,98.73838003709756,1085.9999999999964,AF control at G1-entry,2+ ($n_2$=138)
9,2.0,Position_5,MIA_KC_htb1_mCitrine_labeled,G1,0,87.07120230194323,90.60013574925334,217320.0,224300.0,90.60013574925334,87.07120230194323,217320.0,At G1-entry,2+ ($n_2$=138)
9,2.0,Position_8,MIA_KC_htb1_mCitrine_labeled,G1,0,79.74588850420514,86.64228556291947,319260.0,408556.0,86.64228556291947,79.74588850420514,319260.0,At G1-entry,2+ ($n_2$=138)
9,2.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,107.40684671949074,96.58111474502054,1169.0,2280.000000000003,156.66734902753333,156.66734902753333,2280.000000000003,"AF control, m+b at cytokinesis",2+ ($n_2$=138)
9,2.0,Position_5,MIA_KC_htb1_mCitrine_labeled,S,0,97.57090926212526,92.23611862580567,226978.0,491134.0,146.34135710341823,146.34135710341823,491134.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
9,2.0,Position_8,MIA_KC_htb1_mCitrine_labeled,S,0,87.75682092181748,86.29365032037315,429839.0,578260.0,142.31365209424845,142.31365209424845,578260.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
9,3.0,Position_8,MIA_KC_htb1_mCitrine_labeled,G1,0,84.07011093672237,88.64685902623958,300826.0,349189.0,88.64685902623958,84.07011093672237,300826.0,At G1-entry,2+ ($n_2$=138)
9,3.0,Position_8,MIA_KC_htb1_mCitrine_labeled,S,0,88.37454012714836,99.52319066067808,372733.0,587298.0,129.10279166904996,129.10279166904996,587298.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
10,1.0,Position_2,MIA_KC_htb1_mCitrine_labeled,G1,0,129.80060333866322,153.04513115793029,253132.0,282922.0,153.04513115793029,129.80060333866322,253132.0,At G1-entry,1st ($n_1$=77)
10,1.0,Position_4,MIA_KC_htb1_mCitrine_labeled,G1,0,100.35786076801573,119.19844368796572,251487.0,240273.0,119.19844368796572,100.35786076801573,251487.0,At G1-entry,1st ($n_1$=77)
10,1.0,Position_8,MIA_KC_htb1_mCitrine_labeled,G1,0,35.85797287112062,84.97318890349646,292924.0,257234.0,84.97318890349646,35.85797287112062,292924.0,At G1-entry,1st ($n_1$=77)
10,1.0,Position_2,MIA_KC_htb1_mCitrine_labeled,S,0,153.43051983374795,152.89648862838675,292687.0,538602.0,219.28296951476125,219.28296951476125,538602.0,Mother+bud at cytokinesis,1st ($n_1$=77)
10,1.0,Position_4,MIA_KC_htb1_mCitrine_labeled,S,0,115.43151305502369,113.85726258264636,240522.0,480316.0,202.0264277802085,202.0264277802085,480316.0,Mother+bud at cytokinesis,1st ($n_1$=77)
10,1.0,Position_8,MIA_KC_htb1_mCitrine_labeled,S,0,76.84928372777497,196.34407630586625,267419.0,712754.0,321.26913717634267,321.26913717634267,712754.0,Mother+bud at cytokinesis,1st ($n_1$=77)
10,2.0,Position_4,MIA_KC_htb1_mCitrine_labeled,G1,0,116.28405491075154,121.44077827470244,245276.0,242936.0,121.44077827470244,116.28405491075154,245276.0,At G1-entry,2+ ($n_2$=138)
10,2.0,Position_4,MIA_KC_htb1_mCitrine_labeled,S,0,120.8117720518661,108.63397543774016,250222.00000000003,529953.0,170.48176437842827,170.48176437842827,529953.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
11,1.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,67.58388913460185,98.353806775131,1184.9999999999975,1514.9999999999975,98.353806775131,67.58388913460185,1184.9999999999975,AF control at G1-entry,1st ($n_1$=77)
11,1.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,50.70272077479558,75.08084986140372,603.0000000000015,1330.000000000001,75.08084986140372,50.70272077479558,603.0000000000015,AF control at G1-entry,1st ($n_1$=77)
11,1.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,96.50498434624372,94.38364448130058,1953.9999999999995,3139.0000000000027,162.87578439136496,162.87578439136496,3139.0000000000027,"AF control, m+b at cytokinesis",1st ($n_1$=77)
11,1.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,74.17228306709572,69.34668042730584,1458.999999999999,2246.999999999998,106.731538583126,106.731538583126,2246.999999999998,"AF control, m+b at cytokinesis",1st ($n_1$=77)
11,2.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,91.92828241515896,101.20559242254642,1532.0000000000036,1711.0000000000036,101.20559242254642,91.92828241515896,1532.0000000000036,AF control at G1-entry,2+ ($n_2$=138)
11,2.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,71.68519973796411,76.13724433032371,1458.0000000000025,1197.999999999999,76.13724433032371,71.68519973796411,1458.0000000000025,AF control at G1-entry,2+ ($n_2$=138)
11,2.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,99.74330439362224,103.2190383720346,2084.999999999999,2997.000000000004,157.26644784967343,157.26644784967343,2997.000000000004,"AF control, m+b at cytokinesis",2+ ($n_2$=138)
11,2.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,78.28155115430283,89.1710755475892,1844.0000000000032,1328.0000000000011,98.55334112015046,98.55334112015046,1328.0000000000011,"AF control, m+b at cytokinesis",2+ ($n_2$=138)
12,1.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,45.28818570982413,75.68916302925665,1155.9999999999989,1757.9999999999982,75.68916302925665,45.28818570982413,1155.9999999999989,AF control at G1-entry,1st ($n_1$=77)
12,1.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,49.85461471519233,69.94667098228712,293.99999999999835,820.0000000000014,69.94667098228712,49.85461471519233,293.99999999999835,AF control at G1-entry,1st ($n_1$=77)
12,1.0,Position_4,MIA_KC_htb1_mCitrine_labeled,G1,0,69.72355961910765,94.61127919679492,274091.0,275239.0,94.61127919679492,69.72355961910765,274091.0,At G1-entry,1st ($n_1$=77)
12,1.0,Position_8,MIA_KC_htb1_mCitrine_labeled,G1,0,50.703605766849584,55.60094863290652,317521.0,312128.0,55.60094863290652,50.703605766849584,317521.0,At G1-entry,1st ($n_1$=77)
12,1.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,75.84041138149973,80.08771080758295,1225.9999999999986,2537.9999999999955,111.69216443715518,111.69216443715518,2537.9999999999955,"AF control, m+b at cytokinesis",1st ($n_1$=77)
12,1.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,69.21240932726266,69.09812441855922,1095.0000000000016,1686.0000000000025,109.6430286686768,109.6430286686768,1686.0000000000025,"AF control, m+b at cytokinesis",1st ($n_1$=77)
12,1.0,Position_4,MIA_KC_htb1_mCitrine_labeled,S,0,95.21591549329877,109.87814139182758,297115.0,525231.0,162.1185428091124,162.1185428091124,525231.0,Mother+bud at cytokinesis,1st ($n_1$=77)
12,1.0,Position_8,MIA_KC_htb1_mCitrine_labeled,S,0,59.17801510248334,72.43241083754862,326130.0,504769.0,100.23043380366244,100.23043380366244,504769.0,Mother+bud at cytokinesis,1st ($n_1$=77)
12,2.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,80.34858737235106,82.48996728658425,1725.0000000000005,1632.0000000000005,82.48996728658425,80.34858737235106,1725.0000000000005,AF control at G1-entry,2+ ($n_2$=138)
12,2.0,Position_4,MIA_KC_htb1_mCitrine_labeled,G1,0,116.0245185253446,118.63785804687156,257635.0,279273.0,118.63785804687156,116.0245185253446,257635.0,At G1-entry,2+ ($n_2$=138)
12,2.0,Position_8,MIA_KC_htb1_mCitrine_labeled,G1,0,69.23961086469852,60.15703599531052,285331.0,363408.0,60.15703599531052,69.23961086469852,285331.0,At G1-entry,2+ ($n_2$=138)
12,2.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,85.2959056651732,90.88378407956544,1661.9999999999966,2308.999999999996,128.0957014817349,128.0957014817349,2308.999999999996,"AF control, m+b at cytokinesis",2+ ($n_2$=138)
12,2.0,Position_4,MIA_KC_htb1_mCitrine_labeled,S,0,121.77720431740252,124.53811648390057,280334.0,512597.0,179.78385183151974,179.78385183151974,512597.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
12,2.0,Position_8,MIA_KC_htb1_mCitrine_labeled,S,0,69.07205829271356,82.91839480433242,385581.0,511325.0,124.31447750081288,124.31447750081288,511325.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
13,1.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,64.62880984557673,84.88246015474321,650.9999999999984,1254.0000000000018,84.88246015474321,64.62880984557673,650.9999999999984,AF control at G1-entry,1st ($n_1$=77)
13,1.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,51.09696630770693,118.4505154037823,624.9999999999998,1544.000000000001,118.4505154037823,51.09696630770693,624.9999999999998,AF control at G1-entry,1st ($n_1$=77)
13,1.0,Position_8,MIA_KC_htb1_mCitrine_labeled,G1,0,25.193198803334464,58.88900319487242,287607.0,324220.0,58.88900319487242,25.193198803334464,287607.0,At G1-entry,1st ($n_1$=77)
13,1.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,85.92538712281304,80.84652350083381,1568.9999999999975,2100.999999999999,122.75116585936269,122.75116585936269,2100.999999999999,"AF control, m+b at cytokinesis",1st ($n_1$=77)
13,1.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,117.62834874879356,115.61933172395248,1618.0000000000016,2724.9999999999964,181.2025871211507,181.2025871211507,2724.9999999999964,"AF control, m+b at cytokinesis",1st ($n_1$=77)
