Cell_ID,generation_num,position,file,cell_cycle_stage,selection_subset,phase_volume_at_beginning,phase_volume_at_end,phase_mCitrine_amount_at_beginning,phase_mCitrine_amount_comb_end,phase_volume_at_end_combined,relevant_volume,relevant_amount,Kind of Measurement,Kind of Measurement new,Generation
13,1,Position_8,MIA_KC_test_files,S,0,55.196910212859926,64.97214989562819,323972.0,536256.0,99.64185955619217,99.64185955619217,536256.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,1st ($n_1$=64)
13,2,Position_1,MIA_KC_test_files_flu_control,G1,1,87.54604108477223,92.87785268745422,1323.999999999999,1783.9999999999998,92.87785268745422,87.54604108477223,1323.999999999999,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",2+ ($n_2$=123)
13,2,Position_1,MIA_KC_test_files_flu_control,S,1,92.49047177250172,83.71976951530436,1620.0,2761.000000000002,131.87668236861552,131.87668236861552,2761.000000000002,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",2+ ($n_2$=123)
14,1,Position_1,MIA_KC_test_files_flu_control,G1,1,52.45095937372188,91.72898898544796,564.9999999999983,982.0000000000028,91.72898898544796,52.45095937372188,564.9999999999983,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",1st ($n_1$=64)
14,1,Position_3,MIA_KC_test_files,G1,0,61.02440089106749,88.11386806060634,233031.0,259421.0,88.11386806060634,61.02440089106749,233031.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,1st ($n_1$=64)
14,1,Position_5,MIA_KC_test_files,G1,0,100.2675514,100.1969512,214199.0,193359.0,100.1969512,100.2675514,214199.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,1st ($n_1$=64)
14,1,Position_8,MIA_KC_test_files,G1,0,48.78108265720218,72.2089696828351,290422.0,302053.0,72.2089696828351,48.78108265720218,290422.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,1st ($n_1$=64)
14,1,Position_1,MIA_KC_test_files_flu_control,S,1,82.41028994436219,83.21548401916691,1151.9999999999998,1309.0000000000018,142.89855072811633,142.89855072811633,1309.0000000000018,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",1st ($n_1$=64)
14,1,Position_3,MIA_KC_test_files,S,0,90.45537275175552,102.29729383379625,292207.0,457124.0,161.29835364268678,161.29835364268678,457124.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,1st ($n_1$=64)
14,1,Position_5,MIA_KC_test_files,S,0,102.6694646,112.2768733,192819.0,437022.0,178.29627691000002,178.29627691000002,437022.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,1st ($n_1$=64)
14,1,Position_8,MIA_KC_test_files,S,0,69.55466729418721,72.61779378771392,289465.0,519895.0,123.4470102721063,123.4470102721063,519895.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,1st ($n_1$=64)
15,1,Position_1,MIA_KC_test_files_flu_control,G1,1,79.14385696672153,93.87108733227532,534.0000000000003,1449.0000000000002,93.87108733227532,79.14385696672153,534.0000000000003,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",1st ($n_1$=64)
15,1,Position_5,MIA_KC_test_files,G1,0,86.4233904,90.01842996,236681.0,227384.00000000003,90.01842996,86.4233904,236681.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,1st ($n_1$=64)
15,1,Position_1,MIA_KC_test_files_flu_control,S,1,94.22678897627064,92.43629541205648,996.0000000000006,1706.000000000001,147.19526062414315,147.19526062414315,1706.000000000001,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",1st ($n_1$=64)
15,1,Position_5,MIA_KC_test_files,S,0,88.56927435,95.76403544,241506.0,444324.0,152.38010136,152.38010136,444324.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,1st ($n_1$=64)
16,1,Position_1,MIA_KC_test_files_flu_control,G1,1,41.1535032245259,73.5780683589161,806.0000000000006,1137.0000000000025,73.5780683589161,41.1535032245259,806.0000000000006,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",1st ($n_1$=64)
16,1,Position_1,MIA_KC_test_files_flu_control,S,1,72.96898050728133,76.1477676216621,1318.9999999999968,2079.0000000000014,111.12433558348596,111.12433558348596,2079.0000000000014,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",1st ($n_1$=64)
17,1,Position_1,MIA_KC_test_files_flu_control,G1,1,66.82962275512482,84.42250769334854,1128.0000000000025,1247.9999999999975,84.42250769334854,66.82962275512482,1128.0000000000025,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",1st ($n_1$=64)
17,1,Position_4,MIA_KC_test_files,G1,0,71.82310076827376,84.30743428985846,248140.0,235970.00000000003,84.30743428985846,71.82310076827376,248140.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,1st ($n_1$=64)
17,1,Position_1,MIA_KC_test_files_flu_control,S,1,78.13234761525757,86.83444005516267,859.0000000000028,1363.000000000003,123.67535036754816,123.67535036754816,1363.000000000003,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",1st ($n_1$=64)
17,1,Position_4,MIA_KC_test_files,S,0,85.02310553391963,66.9880172599049,235457.0,469019.0,113.13249873732059,113.13249873732059,469019.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,1st ($n_1$=64)
18,1,Position_1,MIA_KC_test_files_flu_control,G1,1,73.81363619788362,86.82667243845106,1429.0000000000018,2203.9999999999973,86.82667243845106,73.81363619788362,1429.0000000000018,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",1st ($n_1$=64)
18,1,Position_4,MIA_KC_test_files,G1,0,88.51916830311352,142.4270479339791,228230.0,223124.0,142.4270479339791,88.51916830311352,228230.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,1st ($n_1$=64)
18,1,Position_8,MIA_KC_test_files,G1,0,41.87840161024051,89.67277669638469,264888.0,297552.0,89.67277669638469,41.87840161024051,264888.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,1st ($n_1$=64)
18,1,Position_1,MIA_KC_test_files_flu_control,S,1,89.9176506196572,95.97712461438437,1232.999999999999,2683.999999999998,136.18785579647133,136.18785579647133,2683.999999999998,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",1st ($n_1$=64)
18,1,Position_4,MIA_KC_test_files,S,0,137.71816288504107,156.08972782960257,234968.0,538444.0,294.8054989576314,294.8054989576314,538444.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,1st ($n_1$=64)
18,1,Position_8,MIA_KC_test_files,S,0,73.5716383447917,87.03839789571525,294850.0,546756.0,126.75306019732874,126.75306019732874,546756.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,1st ($n_1$=64)
19,1,Position_1,MIA_KC_test_files_flu_control,G1,1,57.46164429838242,67.23774689004264,559.9999999999978,1119.999999999997,67.23774689004264,57.46164429838242,559.9999999999978,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",1st ($n_1$=64)
19,1,Position_1,MIA_KC_test_files_flu_control,S,1,70.04896503785413,71.4149778290512,1233.0000000000025,1665.0000000000023,111.47506786341097,111.47506786341097,1665.0000000000023,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",1st ($n_1$=64)
20,1,Position_4,MIA_KC_test_files,G1,0,64.76042122529525,78.69166700182714,255686.0,246180.00000000003,78.69166700182714,64.76042122529525,255686.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,1st ($n_1$=64)
20,1,Position_4,MIA_KC_test_files,S,0,74.23599766186575,86.4048938559322,257577.0,499273.0,150.55715268750257,150.55715268750257,499273.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,1st ($n_1$=64)
20,2,Position_1,MIA_KC_test_files_flu_control,G1,1,50.80719379579296,73.36352113334249,836.9999999999999,1311.9999999999973,73.36352113334249,50.80719379579296,836.9999999999999,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",2+ ($n_2$=123)
20,2,Position_1,MIA_KC_test_files_flu_control,S,1,71.51128778685465,94.2487839722674,1046.0000000000002,1116.0000000000007,134.7052519506529,134.7052519506529,1116.0000000000007,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",2+ ($n_2$=123)
20,3,Position_1,MIA_KC_test_files_flu_control,G1,1,95.27712504071756,98.81217755560188,495.00000000000153,1384.999999999999,98.81217755560188,95.27712504071756,495.00000000000153,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",2+ ($n_2$=123)
20,3,Position_1,MIA_KC_test_files_flu_control,S,1,95.01370817633608,87.76343864787997,1135.0000000000027,1249.0000000000023,139.3225824915301,139.3225824915301,1249.0000000000023,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",2+ ($n_2$=123)
22,1,Position_1,MIA_KC_test_files_flu_control,G1,1,72.64019359092154,93.47697811618946,834.999999999997,1619.999999999999,93.47697811618946,72.64019359092154,834.999999999997,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",1st ($n_1$=64)
22,1,Position_4,MIA_KC_test_files,G1,0,49.825269904295226,86.23615859430465,256463.0,251745.0,86.23615859430465,49.825269904295226,256463.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,1st ($n_1$=64)
22,1,Position_1,MIA_KC_test_files_flu_control,S,1,91.87286352113776,99.20762624867967,1292.9999999999995,2382.999999999997,155.1762761588478,155.1762761588478,2382.999999999997,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",1st ($n_1$=64)
22,1,Position_4,MIA_KC_test_files,S,0,86.21561090009526,126.70299889772554,266050.0,465135.0,181.33021310791088,181.33021310791088,465135.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,1st ($n_1$=64)
23,1,Position_1,MIA_KC_test_files_flu_control,G1,1,32.36017043686638,65.09919347656131,691.9999999999982,1195.9999999999984,65.09919347656131,32.36017043686638,691.9999999999982,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",1st ($n_1$=64)
23,1,Position_1,MIA_KC_test_files_flu_control,S,1,63.56430322345421,62.387620587524246,1058.0000000000002,1803.0000000000018,99.88148296971745,99.88148296971745,1803.0000000000018,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",1st ($n_1$=64)
28,1,Position_1,MIA_KC_test_files_flu_control,G1,1,65.88449068697302,95.33991794463742,1384.0000000000018,892.0000000000005,95.33991794463742,65.88449068697302,1384.0000000000018,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",1st ($n_1$=64)
28,1,Position_1,MIA_KC_test_files_flu_control,S,1,88.64361990903208,88.17902010844374,1245.0,2428.0000000000036,137.9768767115125,137.9768767115125,2428.0000000000036,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",1st ($n_1$=64)
